name	title	country	host	date
MK326790.1	"Influenza A virus (A/blue-winged teal/Guatemala/CIP049-H116-51/2013(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Guatemala	"Spatula discors"	2013-XX-XX
MK163970.1	"Influenza A virus (A/mallard duck/Chile/C23961/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Anas platyrhynchos"	2017-03-28
MK163984.1	"Influenza A virus (A/yellow-billed teal/Chile/C24042/2017(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Anas flavirostris"	2017-03-28
MK164009.1	"Influenza A virus (A/kelp gull/Chile/C35523/2017(H5N3)) segment 4 hemagglutinin (HA) gene, partial cds"	Chile	"Larus dominicanus"	2017-12-18
MK167355.1	"Influenza A virus (A/white-backed stilt/Chile/C24619/2017(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Himantopus melanurus"	2017-04-18
MK071388.1	"Influenza A virus (A/silver teal/Argentina/CIP051-1737/2009(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Argentina	"Anas versicolor"	2009-05-XX
MH546179.1	"Influenza A virus (A/American green-winged teal/Idaho/16-028809-5/2016(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Anas carolinensis"	2016-08-23
MH546355.1	"Influenza A virus (A/common murre/Alaska/16-000949-1/2016(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Uria aalge"	2016-01-05
MH547027.1	"Influenza A virus (A/turkey/Wisconsin/17-007981-6/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2017-03-09
MF112557.1	"Influenza A virus (A/chicken/Nigeria/16VIR5840-16/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Nigeria	"Gallus gallus"	2015-01-29
MH068215.1	"Influenza A virus (A/environment/South Carolina/UGAI17-2223/2017(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA		2017-05-10
MG965064.1	"Influenza A virus (A/turkey/Minnesota/15-010777-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2015-04-02
MG965384.1	"Influenza A virus (A/turkey/Minnesota/15-012889-1/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2015-04-20
LC342515.1	"Influenza A virus (A/mute swan/Hyogo/2801ITM002/2017(H5N6)) viral cRNA, segment 4, complete sequence"	Japan	"Cygnus olor"	2017-01-13
LC274981.1	"Influenza A virus (A/peregrine falcon/Nagasaki/4212A005/2016(H5N6)) viral cRNA, segment 4, complete sequence"	Japan	"Falco peregrinus"	2016-12-22
KX960168.1	"Influenza A virus (A/wild bird/Jiangxi/P38/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	China	Aves	2015-01-07
KY635586.1	"Influenza A virus (A/duck/Bangladesh/25845/2015(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2015-07-11
KY629533.1	"Influenza A virus (A/duck/Bangladesh/22806/2014(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	"Anas sp."	2014-06-22
KY558844.1	"Influenza A virus (A/chicken/Egypt/F12505E/2016(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2016-01-23
KY415619.1	"Influenza A virus (A/duck/Hubei/ZYSYF1/2015(H5N6)) segment 4 hemagglutinin (HA) gene, complete cds"	China	Anatidae	2015-11-15
KY171523.1	"Influenza A virus (A/duck/Vietnam/NCVD-2848/2013(H5N1)) clone 2013761762_239595_v1_4 segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2013-03-01
KY171528.1	"Influenza A virus (A/duck/Vietnam/NCVD-2848/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2013-03-01
KY171568.1	"Influenza A virus (A/duck/Vietnam/NCVD-0193/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2012-12-17
KX513177.1	"Influenza A virus (A/duck/Vietnam/ST1488-3/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	"Anas platyrhynchos"	2012-06-17
LC167758.1	"Influenza A virus (A/Muscovy duck/Vietnam/HU3-1408/2015(H5N1)) viral cRNA, segment 4, complete sequence"	"Viet Nam"	"Cairina moschata"	2015-08-15
KX297877.1	"Influenza A virus (A/environment/Korea/W475/2014(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"		2014-12-21
KX254928.1	"Influenza A virus (A/Chiloe wigeon/Chile/17/2014(H5N2)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds"	Chile	"Mareca sibilatrix"	2014-04-30
CY207181.1	"Influenza A virus (A/white-faced whistling duck/Colombia/1/2011(H5N2)) hemagglutinin (HA) gene, complete cds"	Colombia	"Dendrocygna viduata"	2011-04-11
CY207189.1	"Influenza A virus (A/black-bellied whistling duck/Colombia/1/2011(H5N2)) hemagglutinin (HA) gene, complete cds"	Colombia	"Dendrocygna autumnalis"	2011-04-13
KT936692.1	"Influenza A virus (A/Eurasian curlew/Shanghai/DT1231-3/2014(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	China	"Numenius arquata"	2014-12-31
KT936712.1	"Influenza A virus (A/common teal/Shanghai/PD1108-20/2013(H5N8)) segment 4 hemagglutinin (HA) gene, partial cds"	China	"Anas crecca"	2013-11-08
KX101134.1	"Influenza A virus (A/yellow-billed teal/Chile/19/2014(H5Nx)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds"	Chile	"Anas flavirostris"	2014-04-30
KX101141.1	"Influenza A virus (A/yellow-billed teal/Chile/15/2014(H5Nx)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds"	Chile	"Anas flavirostris"	2014-04-24
KX101207.1	"Influenza A virus (A/yellow-billed teal/Chile/22/2014(H5Nx)) segment 4 hemagglutinin, HA2 region, (HA) gene, partial cds"	Chile	"Anas flavirostris"	2014-04-30
KX185908.1	"Influenza A virus (A/yellow-billed pintail/Chile/C1267/2015(H5N3)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Anas georgica"	2015-09-24
KU851866.1	"Influenza A virus (A/chicken/China/G2/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Gallus gallus"	2012-01-16
KP662584.1	"Influenza A virus (A/crow/India/03CA06/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	India	Corvus	2012-03-05
KT361947.1	"Influenza A virus (A/duck/Bangladesh/21908/2014(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bangladesh	Anatidae	2014-02-23
KT280932.1	"Influenza A virus (A/chicken/Iowa/21981/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Gallus gallus"	2015-04-27
KM110975.1	"Influenza A virus (A/chicken/India/04MO03/2012(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	India	"Gallus gallus"	2012-04-XX
KP762509.1	"Influenza A virus (A/chicken/Jiangsu/2477/2014(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Gallus gallus"	2014-06-17
KR137670.1	"Influenza A virus (A/chicken/TC/a504/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Taiwan	"Gallus gallus"	2015-01-23
KR233982.1	"Influenza A virus (A/turkey/Minnesota/9892-2/2015(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Meleagris gallopavo"	2015-03-26
KJ683880.1	"Influenza A virus (A/chicken/Qingdao/1/2014(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	China	"Gallus gallus"	2014-01-16
KP742852.1	"Influenza A virus (A/chicken/Melak/BPPVRV-32-1/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Indonesia	"Gallus gallus"	2011-01-XX
KP742883.1	"Influenza A virus (A/chicken/Karangasem/BBVD-0209-4/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Indonesia	"Gallus gallus"	2011-04-XX
LC028307.1	"Influenza A virus (A/muscovy duck/Vietnam/LBM755/2014(H5N6)) viral cRNA, segment: 4, complete sequence"	"Viet Nam"	"Cairina moschata"	2014-10-13
KP307984.1	"Influenza A virus (A/gyrfalcon/Washington/41088-6/2014(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds"	USA	"Falco rusticolus"	2014-12-08
KP097915.1	"Influenza A virus (A/chicken/Vietnam/NCVD-KA423/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	"Gallus gallus"	2013-01-09
LC010728.1	"Influenza A virus (A/muscovy duck/Vietnam/LBM669/2014(H5N1)) viral cRNA, segment 4, complete sequence"	"Viet Nam"	"Cairina moschata"	2014-06-04
KM821621.1	"Influenza A virus (A/duck/Khanhhoa/CVVI-16/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2013-03-04
KM821629.1	"Influenza A virus (A/duck/Khanhhoa/CVVI-24/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2013-04-01
KM821638.1	"Influenza A virus (A/duck/Khanhhoa/CVVI-33/2014(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	"Viet Nam"	Anatidae	2014-02-10
KJ509132.1	"Influenza A virus (A/mallard/Korea/H297/2014(H5N8)) segment 4 hemagglutinin (HA) gene, complete cds"	"South Korea"	"Anas platyrhynchos"	2014-01-29
KF369257.1	"Influenza A virus (A/Cambodia/X0502302/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Homo sapiens"	2013-01-30
KF918456.1	"Influenza A virus (A/Cambodia/X0628313/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Homo sapiens"	2013-06-28
KF918478.1	"Influenza A virus (A/chicken/Cambodia/X0815301/2013(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Gallus gallus"	2013-08-13
KJ682248.1	"Influenza A virus (A/chicken/Bhutan/345/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Bhutan	"Gallus gallus"	2012-01-29
CY177345.1	"Influenza A virus (A/mallard/California/1480/2013(H5N5)) hemagglutinin (HA) gene, complete cds"	USA	"Anas platyrhynchos"	2013-07-30
KJ522717.1	"Influenza A virus (A/duck/Egypt/12133S/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Anas platyrhynchos"	2012-11-08
KJ522718.1	"Influenza A virus (A/duck/Egypt/12143S/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Anas platyrhynchos"	2012-11-20
CY167046.1	"Influenza A virus (A/northern pintail/Illinois/11OS4796/2011(H5N3)) hemagglutinin (HA) gene, complete cds"	USA	"Anas acuta"	2011-10-22
KJ162588.1	"Influenza A virus (A/chicken/Taiwan/683/2012(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Taiwan	"Gallus gallus"	2012-12-06
KF772948.1	"Influenza A virus (A/wild bird/Chile/1805/2008(H5N9)) segment 4 hemagglutinin (HA) gene, complete cds"	Chile	"Larus dominicanus"	2008-01-21
AB818505.1	"Influenza A virus (A/chicken/Soc Trang/5/2012(H5N1)) viral cRNA, segment 4, complete genome"	"Viet Nam"	"Gallus gallus"	2012-06-17
KC703334.1	"Influenza A virus (A/black bellied whistling duck/Colombia/1/2011(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Colombia	"Dendrocygna autumnalis"	2011-04-13
KC703342.1	"Influenza A virus (A/white faced whistling duck/Colombia/1/2011(H5N2)) segment 4 hemagglutinin (HA) gene, complete cds"	Colombia	"Anas platyrhynchos"	2011-04-11
JX912991.1	"Influenza A virus (A/chicken/Egypt/S3806D/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2011-09-04
JX912995.1	"Influenza A virus (A/chicken/Egypt/S3806B/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2011-09-04
JQ858479.2	"Influenza A virus (A/chicken/Egypt/1188/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2011-10-25
JQ714246.1	"Influenza A virus (A/Cambodia/W0112303/2012(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Homo sapiens"	2012-01-10
CY089470.1	"Influenza A virus (A/chicken/India/CL03485/2011(H5N1)) hemagglutinin (HA) gene, complete cds"	India	"Gallus gallus"	2011-03-06
JN588816.1	"Influenza A virus (A/chicken/Cambodia/TKCMB8F/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Gallus gallus"	2010-01-28
JN588821.1	"Influenza A virus (A/duck/Cambodia/PV027D1/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	Anatidae	2010-04-30
JN588823.1	"Influenza A virus (A/chicken/Cambodia/PV025LC4/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Cambodia	"Gallus gallus"	2010-04-23
JN807824.1	"Influenza A virus (A/chicken/Egypt/114AF/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2011-01-20
JN807859.1	"Influenza A virus (A/duck/Egypt/11312S/2011(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	Anatidae	2011-03-31
JN807868.1	"Influenza A virus (A/ostrich/Egypt/11139F/2011(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Egypt	"Struthio camelus"	2011-04-03
JN795912.1	"Influenza A virus (A/chicken/Bangladesh/11rs1984-6/2010(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Bangladesh	"Gallus gallus"	2010-XX-XX
JN613381.1	"Influenza A virus (A/duck/Nepal/PTS58/2010(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Nepal	Anatidae	2010-02-XX
JN613388.1	"Influenza A virus (A/chicken/Nepal/105/2010(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds"	Nepal	"Gallus gallus"	2010-03-XX
CY098325.1	"Influenza A virus (A/duck/Lao/9/2010(H5N1)) hemagglutinin (HA) gene, complete cds"	Laos	Anatidae	2010-03-XX
CY098460.1	"Influenza A virus (A/duck/Lao/987/2010(H5N1)) hemagglutinin (HA) gene, complete cds"	Laos	Anatidae	2010-03-XX
HQ198275.2	"Influenza A virus (A/chicken/Egypt/1012sf/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2010-02-XX
HQ198290.2	"Influenza A virus (A/chicken/Egypt/1020d/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds"	Egypt	"Gallus gallus"	2010-03-XX
CY062609.1	"Influenza A virus (A/chicken/Egypt/6-A/2010(H5N1)) segment 4 sequence"	Egypt	"Gallus gallus"	2010-03-20
cov4496		Peru		2023-05-11
cov3904		Peru		XXXX-XX-XX
cov4479		Peru		2023-03-10
cov4404		Peru		2023-02-20
cov4495		Peru		2023-04-14
cov3903		Peru		XXXX-XX-XX
cov4486		Peru		2023-03-02
cov4445		Peru		2022-02-23
cov4425		Peru		2023-02-20
cov4411		Peru		2023-02-20
cov4418		Peru		2023-02-20
cov4488		Peru		2023-03-03
cov4448		Peru		2023-02-20
covXXXX		Peru		XXXX-XX-XX
cov4422		Peru		2023-02-20
cov4410		Peru		2023-02-20
cov4464		Peru		2022-12-10
cov4424		Peru		2023-02-20
cov4485		Peru		2023-03-02
cov4401		Peru		2023-02-20
cov4415		Peru		2023-02-20
cov4402		Peru		2023-02-20
cov4484		Peru		2023-03-01
cov4487		Peru		2023-03-02
cov4483		Peru		2023-03-01
cov4409		Peru		2023-02-20
cov4449		Peru		2022-12-16
cov4389		Peru		2022-12-12
cov4386		Peru		2022-12-10
cov4437		Peru		2022-12-11
cov4399		Peru		2022-12-10
cov4388		Peru		2022-12-11
cov4433		Peru		2022-12-11
cov4474		Peru		2023-03-11
cov4414		Peru		2023-02-20
cov4420		Peru		2023-02-20
cov4406		Peru		2023-02-20
cov4491		Peru		2023-03-01
cov4493		Peru		2023-04-13
cov4393		Peru		2022-12-10
cov4482		Peru		2023-03-01
cov4478		Peru		2023-03-06
cov4475		Peru		2023-02-22
cov4471		Peru		2023-02-28
cov4373		Peru		2022-12-16
cov4441		Peru		2022-12-11
cov4416		Peru		2023-02-20
cov4419		Peru		2023-02-20
cov4380		Peru		2022-12-10
cov4438		Peru		2022-12-10
cov4417		Peru		2023-02-20
cov4494		Peru		2023-04-14
cov4490		Peru		2023-03-11
cov4492		Peru		2023-03-02
cov4385		Peru		2022-12-10
